layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	55705.59999999999	1.0925925925925926	6.447407407407407	2.290802469135802
2	74364.8	1.0863095238095237	1.619047619047619	2.6348072562358276
3	26021.333333333332	1.0329861111111112	1.6134259259259258	1.518419312169312
4	89879.99999999999	3.184523809523809	0.8095238095238095	1.5913407029478457
5	45009.99999999999	3.1894841269841265	0.8095238095238095	2.3829554043839756
6	81060.0	2.8720238095238093	0.40476190476190477	2.3829554043839756
7	81060.0	2.8720238095238093	0.40476190476190477	2.3829554043839756
8	60240.0	3.7351190476190474	0.40476190476190477	2.116005291005291
9	92640.0	2.8720238095238093	0.20238095238095238	2.1382109788359784
10	92640.0	2.8720238095238093	0.20238095238095238	2.1382109788359784
11	41788.266666666656	3.3209325396825395	0.0	5.182076719576719
12	41788.266666666656	3.3209325396825395	0.0	5.182076719576719
13	41788.266666666656	3.3209325396825395	0.0	5.182076719576719
