layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	91074.66666666666	1.687216553287982	6.453703703703703	1.8720238095238093
2	122360.0	2.1676587301587302	1.619047619047619	2.1103032879818593
3	45696.0	0.6510416666666667	1.619047619047619	1.5332766439909296
4	162120.0	2.8720238095238093	0.8095238095238095	2.5385959939531366
5	81060.0	2.8720238095238093	0.8095238095238095	1.5486961451247165
6	162120.0	2.8720238095238093	0.40476190476190477	1.5486961451247165
7	162120.0	2.8720238095238093	0.40476190476190477	1.5486961451247165
8	81060.0	2.8720238095238093	0.40476190476190477	1.8320294784580498
9	194425.59999999998	3.1200396825396832	1.6123015873015871	3.444331065759637
10	194425.59999999998	3.1200396825396832	1.6123015873015871	3.444331065759637
11	83576.53333333331	3.3209325396825395	0.20238095238095238	5.182076719576719
12	83576.53333333331	3.3209325396825395	0.20238095238095238	5.182076719576719
13	83576.53333333331	3.1894841269841265	0.20238095238095238	5.182076719576719
