layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	75144.53333333333	1.0054347826086956	6.48244766505636	2.0613526570048304
2	115590.9333333333	0.7133556547619048	1.619047619047619	2.389032186948853
3	39032.0	0.9852430555555557	1.6134259259259258	1.4054232804232802
4	147105.0	3.040364583333333	0.8067129629629629	1.7070271164021165
5	96840.0	4.002976190476191	0.8095238095238095	2.0294312169312168
6	162941.59999999998	2.8720238095238093	0.40476190476190477	2.8865787981859405
7	162941.59999999998	2.8720238095238093	0.40476190476190477	2.8865787981859405
8	81060.0	2.8720238095238093	0.40476190476190477	2.4796485260770975
9	222079.99999999997	3.442460317460317	0.20238095238095238	3.1141369047619043
10	222079.99999999997	3.442460317460317	0.20238095238095238	3.1141369047619043
11	100295.46666666665	3.1894841269841265	0.20238095238095238	6.21871693121693
12	100295.46666666665	3.1894841269841265	0.20238095238095238	6.21871693121693
13	100295.46666666665	3.819444444444444	0.20238095238095238	6.21871693121693
