layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	58643.2	1.03505291005291	6.4641975308641975	2.133744855967078
2	84560.0	2.330246913580247	1.6230452674897118	2.2451793062904173
3	35867.73333333333	1.0185185185185186	1.619047619047619	1.9768371546149321
4	151199.99999999997	3.7499999999999996	0.8095238095238095	2.5560714285714283
5	117358.93333333333	5.297619047619047	0.8095238095238095	5.8213756613756615
6	260430.93333333332	3.7450396825396823	0.40476190476190477	4.613643235071806
7	260430.93333333332	3.7450396825396823	0.40476190476190477	4.613643235071806
8	106542.4	2.8968253968253967	0.40476190476190477	3.7748866213151926
9	236880.00000000003	4.895833333333334	0.20200617283950617	4.47824074074074
10	236880.00000000003	4.895833333333334	0.20200617283950617	4.47824074074074
11	87275.73333333332	5.7407407407407405	0.20238095238095238	7.215255731922398
12	87275.73333333332	5.7407407407407405	0.20238095238095238	7.215255731922398
13	87275.73333333332	5.7407407407407405	0.20238095238095238	7.215255731922398
