layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	156672.0	0.9523809523809524	6.476190476190476	2.005445326278659
2	215514.66666666666	0.6886574074074076	1.6118518518518516	2.375602586713698
3	97956.26666666665	0.9307065217391306	1.62061191626409	2.11258339084426
4	362879.99999999994	3.7499999999999996	0.8095238095238095	2.072437169312169
5	188060.8	3.7599206349206344	0.8095238095238095	3.8868386243386244
6	411182.39999999997	3.2142857142857144	0.40476190476190477	3.6421343537414965
7	411182.39999999997	3.2142857142857144	0.40476190476190477	3.6421343537414965
8	225960.0	4.002976190476191	0.40476190476190477	3.7748866213151926
9	608192.0	5.262896825396824	1.6123015873015871	5.38718820861678
10	608192.0	5.262896825396824	1.6123015873015871	5.38718820861678
11	259995.7333333333	3.437500000000001	1.6123015873015871	8.060383597883597
12	259995.7333333333	3.437500000000001	1.6123015873015871	8.060383597883597
13	267466.6666666667	3.1894841269841265	0.20238095238095238	8.291997354497354
