layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	243711.99999999997	0.8888888888888892	6.447407407407407	1.8821728395061725
2	348045.15555555554	2.0817129629629627	1.6118518518518516	2.301885949441505
3	137873.77777777775	0.9079338972431078	1.619047619047619	1.7997308085027381
4	501599.99999999994	3.0555555555555554	0.8059259259259258	1.749044834307992
5	277920.0	2.8720238095238093	0.8095238095238095	2.505401234567901
6	490560.0	2.8968253968253967	0.40476190476190477	1.9750881834215168
7	490560.0	2.8968253968253967	0.40476190476190477	1.9750881834215168
8	338940.0	4.002976190476191	0.40476190476190477	2.0479024943310655
9	560640.0	2.8968253968253967	0.20238095238095238	2.511491402116402
10	560640.0	2.8968253968253967	0.20238095238095238	2.511491402116402
11	267448.53333333327	3.3209325396825395	0.20238095238095238	5.527623456790122
12	267448.53333333327	3.3209325396825395	0.20238095238095238	5.527623456790122
13	267448.53333333327	3.1894841269841265	0.20238095238095238	5.527623456790122
