layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	48869.333333333336	1.2976190476190477	6.4641975308641975	2.04
2	71838.22222222222	2.1122685185185186	1.6118518518518516	2.375602586713698
3	26021.333333333332	0.7899305555555557	1.6134259259259258	1.478880070546737
4	97300.0	3.0164930555555554	0.8067129629629629	1.4787863756613757
5	53919.99999999999	3.343253968253968	0.8095238095238095	2.766997354497354
6	129120.0	4.002976190476191	0.40476190476190477	3.9722883597883594
7	129120.0	4.002976190476191	0.40476190476190477	3.9722883597883594
8	116996.26666666666	3.7351190476190474	0.40476190476190477	7.254232804232804
9	233992.53333333333	3.737599206349206	0.20238095238095238	7.254232804232804
10	233992.53333333333	3.737599206349206	0.20238095238095238	7.254232804232804
11	83794.13333333333	4.682539682539682	0.20238095238095238	6.927425044091711
12	83794.13333333333	4.682539682539682	0.20238095238095238	6.927425044091711
13	83649.06666666667	4.603174603174603	0.20238095238095238	6.915432098765432
