layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	52042.666666666664	1.199156746031746	6.453703703703703	3.7091931216931218
2	70058.13333333332	2.0496961805555554	1.6134259259259258	2.171941137566137
3	28668.799999999996	0.7031250000000001	1.6134259259259258	1.7775793650793648
4	97300.0	3.0164930555555554	0.8067129629629629	2.5258267195767194
5	75217.06666666665	4.007936507936508	0.8095238095238095	4.663756613756613
6	107702.9333333333	3.1894841269841265	0.40476190476190477	3.339004629629629
7	107702.9333333333	3.1894841269841265	0.40476190476190477	3.339004629629629
8	119072.53333333331	4.007936507936508	0.40476190476190477	4.92197971781305
9	309209.5999999999	2.8968253968253967	0.20238095238095238	9.586111111111109
10	309209.5999999999	2.8968253968253967	0.20238095238095238	9.586111111111109
11	69280.0	5.727513227513228	0.20238095238095238	5.68015873015873
12	69280.0	5.727513227513228	0.20238095238095238	5.68015873015873
13	69280.0	5.727513227513228	0.20238095238095238	5.68015873015873
