layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	48774.13333333333	0.9067055393586008	1.1895043731778425	1.7774829931972789
2	11151.999999999998	5.625	14.506666666666666	17.424999999999997
3	16718.93333333333	2.548611111111111	1.6118518518518516	2.902592592592592
4	32640.0	2.727678571428571	14.571428571428571	4.472619047619047
5	34407.99999999999	2.9285714285714293	3.642857142857143	15.360714285714284
6	19330.13333333333	3.0481150793650795	1.619047619047619	3.1961199294532627
7	32640.0	2.727678571428571	14.571428571428571	4.472619047619047
8	34407.99999999999	2.9285714285714293	3.642857142857143	15.360714285714284
9	19330.13333333333	3.0481150793650795	1.619047619047619	3.1961199294532627
10	32640.0	2.727678571428571	14.571428571428571	4.472619047619047
11	36266.666666666664	4.64955357142857	3.642857142857143	8.095238095238095
12	41520.799999999996	5.069444444444445	0.8095238095238095	6.86521164021164
13	16320.0	2.0379464285714284	7.285714285714286	5.130357142857142
14	23704.8	5.0	1.8214285714285714	10.5825
15	27159.2	3.7599206349206344	0.8095238095238095	4.4906084656084655
16	16320.0	2.0379464285714284	7.285714285714286	5.130357142857142
17	23704.8	5.0	1.8214285714285714	10.5825
18	27159.2	3.7599206349206344	0.8095238095238095	4.4906084656084655
19	16320.0	2.0379464285714284	7.285714285714286	5.130357142857142
20	23704.8	5.0	1.8214285714285714	10.5825
21	27159.2	3.7599206349206344	0.8095238095238095	4.4906084656084655
22	16320.0	2.0379464285714284	7.285714285714286	5.130357142857142
23	31130.399999999998	3.058035714285714	1.8214285714285714	6.9487499999999995
24	53720.00000000001	6.481481481481481	0.40476190476190477	8.882275132275133
25	17652.8	3.251488095238095	3.642857142857143	6.567261904761904
26	39467.2	5.1934523809523805	0.9107142857142857	14.682738095238093
27	42713.06666666666	3.1894841269841265	0.40476190476190477	5.296759259259258
28	17652.8	3.251488095238095	3.642857142857143	6.567261904761904
29	39467.2	5.1934523809523805	0.9107142857142857	14.682738095238093
30	42713.06666666666	3.1894841269841265	0.40476190476190477	5.296759259259258
31	17652.8	3.251488095238095	3.642857142857143	6.567261904761904
32	39467.2	5.1934523809523805	0.9107142857142857	14.682738095238093
33	42713.06666666666	3.1894841269841265	0.40476190476190477	5.296759259259258
34	17652.8	3.251488095238095	3.642857142857143	6.567261904761904
35	39467.2	5.1934523809523805	0.9107142857142857	14.682738095238093
36	42713.06666666666	3.1894841269841265	0.40476190476190477	5.296759259259258
37	17652.8	3.251488095238095	3.642857142857143	6.567261904761904
38	39467.2	5.1934523809523805	0.9107142857142857	14.682738095238093
39	42713.06666666666	3.1894841269841265	0.40476190476190477	5.296759259259258
40	17652.8	3.251488095238095	3.642857142857143	6.567261904761904
41	52495.99999999999	4.705038265306124	0.9107142857142857	8.369897959183673
42	115074.13333333333	10.126488095238095	0.0	19.026807760141093
43	54336.533333333326	6.640625	1.8214285714285714	20.214484126984125
44	57591.46666666666	10.52269345238095	0.0	21.425396825396824
45	105499.73333333334	5.7407407407407405	0.0	17.44373897707231
46	54336.533333333326	6.640625	1.8214285714285714	20.214484126984125
47	57591.46666666666	10.52269345238095	0.0	21.425396825396824
48	105499.73333333334	5.7407407407407405	0.0	17.44373897707231
49	54336.533333333326	6.640625	1.8214285714285714	20.214484126984125
50	90072.8	134.01041666666669	0.0	234.56458333333333
