layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	32606.755555555552	0.8706599522926054	1.185899814471243	2.1605324380834583
2	6830.222222222223	7.447916666666668	0.0	17.787037037037038
3	11145.955555555556	3.4325396825396823	0.0	3.685831863609642
4	19584.0	4.002976190476191	14.571428571428571	7.330687830687831
5	10960.0	8.154761904761905	0.0	3.687830687830688
6	11200.355555555556	2.4801587301587302	1.619047619047619	3.703821281599059
7	19584.0	4.002976190476191	14.571428571428571	7.330687830687831
8	10960.0	8.154761904761905	0.0	3.687830687830688
9	11200.355555555556	2.4801587301587302	1.619047619047619	3.703821281599059
10	19584.0	4.002976190476191	14.571428571428571	7.330687830687831
11	13679.999999999998	5.0892857142857135	3.642857142857143	3.687830687830688
12	27680.533333333333	5.972222222222221	0.8095238095238095	6.86521164021164
13	9792.0	2.537202380952381	7.285714285714286	5.500264550264551
14	14709.155555555557	5.87797619047619	1.8214285714285714	10.94431216931217
15	15494.933333333332	3.4325396825396823	0.8095238095238095	5.123985890652557
16	9792.0	2.537202380952381	7.285714285714286	5.500264550264551
17	14709.155555555557	5.87797619047619	1.8214285714285714	10.94431216931217
18	15494.933333333332	3.4325396825396823	0.8095238095238095	5.123985890652557
19	9792.0	2.537202380952381	7.285714285714286	5.500264550264551
20	14709.155555555557	5.87797619047619	1.8214285714285714	10.94431216931217
21	15494.933333333332	3.4325396825396823	0.8095238095238095	5.123985890652557
22	9792.0	2.537202380952381	7.285714285714286	5.500264550264551
23	19668.62222222222	3.6681547619047614	1.8214285714285714	7.317195767195766
24	35239.11111111111	5.749007936507936	0.0	8.739858906525573
25	9915.91111111111	3.764880952380952	3.642857142857143	7.377910052910052
26	24794.311111111114	6.339285714285715	0.0	13.836111111111112
27	22291.911111111112	3.328373015873016	0.0	5.528747795414462
28	9915.91111111111	3.764880952380952	3.642857142857143	7.377910052910052
29	24794.311111111114	6.339285714285715	0.0	13.836111111111112
30	22291.911111111112	3.328373015873016	0.0	5.528747795414462
31	9915.91111111111	3.764880952380952	3.642857142857143	7.377910052910052
32	24794.311111111114	6.339285714285715	0.0	13.836111111111112
33	22291.911111111112	3.328373015873016	0.0	5.528747795414462
34	9915.91111111111	3.764880952380952	3.642857142857143	7.377910052910052
35	24794.311111111114	6.339285714285715	0.0	13.836111111111112
36	22291.911111111112	3.328373015873016	0.0	5.528747795414462
37	9915.91111111111	3.764880952380952	3.642857142857143	7.377910052910052
38	24794.311111111114	6.339285714285715	0.0	13.836111111111112
39	22291.911111111112	3.328373015873016	0.0	5.528747795414462
40	9915.91111111111	3.764880952380952	3.642857142857143	7.377910052910052
41	32219.911111111112	4.296875	0.9107142857142857	8.989930555555556
42	61332.97777777777	9.872685185185185	0.0	17.746810699588476
43	28795.73333333333	11.160714285714286	1.8214285714285714	21.425396825396824
44	38391.28888888889	11.160714285714286	0.0	21.42371031746032
45	54007.11111111111	9.351851851851851	0.0	15.627057613168724
46	28795.73333333333	11.160714285714286	1.8214285714285714	21.425396825396824
47	38391.28888888889	11.160714285714286	0.0	21.42371031746032
48	54007.11111111111	9.351851851851851	0.0	15.627057613168724
49	28795.73333333333	11.160714285714286	1.8214285714285714	21.425396825396824
50	45810.84444444445	35.208333333333336	0.0	119.29907407407407
