layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	20742.266666666666	1.606622240733028	1.1895043731778425	2.159752880744134
2	3488.3999999999996	4.866071428571429	14.571428571428571	15.573214285714284
3	7140.000000000001	2.299107142857143	1.619047619047619	3.541666666666667
4	13056.0	4.330357142857143	14.571428571428571	7.791666666666666
5	9260.0	10.334821428571429	0.0	4.148809523809523
6	7140.000000000001	2.299107142857143	1.619047619047619	3.541666666666667
7	13056.0	4.330357142857143	14.571428571428571	7.791666666666666
8	9260.0	10.334821428571429	0.0	4.148809523809523
9	7140.000000000001	2.299107142857143	1.619047619047619	3.541666666666667
10	13056.0	4.330357142857143	14.571428571428571	7.791666666666666
11	11560.0	6.450892857142857	0.0	4.148809523809523
12	16625.999999999996	4.632936507936508	0.0	8.247023809523808
13	6528.0	3.3035714285714284	7.285714285714286	5.967708333333333
14	10224.933333333332	6.640625	0.0	11.411755952380952
15	10975.199999999997	2.8968253968253967	0.0	5.444047619047618
16	6528.0	3.3035714285714284	7.285714285714286	5.967708333333333
17	10224.933333333332	6.640625	0.0	11.411755952380952
18	10975.199999999997	2.8968253968253967	0.0	5.444047619047618
19	6528.0	3.3035714285714284	7.285714285714286	5.967708333333333
20	10224.933333333332	6.640625	0.0	11.411755952380952
21	10975.199999999997	2.8968253968253967	0.0	5.444047619047618
22	6528.0	3.3035714285714284	7.285714285714286	5.967708333333333
23	13937.733333333332	4.430803571428571	1.8214285714285714	7.777752976190476
24	22249.599999999995	7.063492063492063	0.0	11.036507936507935
25	6972.266666666666	4.308035714285714	3.642857142857143	7.781547619047618
26	18115.2	10.323660714285715	0.0	20.217857142857145
27	12539.2	4.593253968253968	0.0	6.21984126984127
28	6972.266666666666	4.308035714285714	3.642857142857143	7.781547619047618
29	18115.2	10.323660714285715	0.0	20.217857142857145
30	12539.2	4.593253968253968	0.0	6.21984126984127
31	6972.266666666666	4.308035714285714	3.642857142857143	7.781547619047618
32	18115.2	10.323660714285715	0.0	20.217857142857145
33	12539.2	4.593253968253968	0.0	6.21984126984127
34	6972.266666666666	4.308035714285714	3.642857142857143	7.781547619047618
35	18115.2	10.323660714285715	0.0	20.217857142857145
36	12539.2	4.593253968253968	0.0	6.21984126984127
37	6972.266666666666	4.308035714285714	3.642857142857143	7.781547619047618
38	18115.2	10.323660714285715	0.0	20.217857142857145
39	12539.2	4.593253968253968	0.0	6.21984126984127
40	6972.266666666666	4.308035714285714	3.642857142857143	7.781547619047618
41	20454.399999999998	6.339285714285715	0.0	11.414285714285713
42	40827.2	12.031249999999998	0.0	20.2515873015873
43	16487.733333333334	6.71875	0.0	18.401488095238097
44	21370.13333333333	12.633928571428573	0.0	23.850595238095238
45	36039.99999999999	8.095238095238095	0.0	17.876984126984123
46	16487.733333333334	6.71875	0.0	18.401488095238097
47	21370.13333333333	12.633928571428573	0.0	23.850595238095238
48	36039.99999999999	8.095238095238095	0.0	17.876984126984123
49	16487.733333333334	6.71875	0.0	18.401488095238097
50	30176.13333333333	40.15625	0.0	235.75104166666665
