layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	31760.53333333333	0.9167476514415291	1.1895043731778425	2.5721196415073964
2	4995.733333333333	8.678571428571427	14.571428571428571	17.84190476190476
3	15467.733333333332	2.9583333333333335	1.6118518518518516	6.137989417989417
4	19765.333333333332	4.002976190476191	14.571428571428571	14.706349206349206
5	14869.333333333332	10.104166666666666	0.0	11.063492063492063
6	15467.733333333332	2.9583333333333335	1.6118518518518516	6.137989417989417
7	19765.333333333332	4.002976190476191	14.571428571428571	14.706349206349206
8	14869.333333333332	10.104166666666666	0.0	11.063492063492063
9	15467.733333333332	2.9583333333333335	1.6118518518518516	6.137989417989417
10	16320.0	2.84375	14.571428571428571	6.945714285714285
11	23709.333333333332	3.0625000000000004	3.642857142857143	10.584523809523809
12	56639.46666666666	7.24867724867725	0.8095238095238095	18.729982363315695
13	17299.199999999997	2.537202380952381	7.285714285714286	12.87142857142857
14	24616.0	5.1934523809523805	1.8214285714285714	18.31547619047619
15	37780.8	6.587301587301587	0.8095238095238095	12.493650793650794
16	17299.199999999997	2.537202380952381	7.285714285714286	12.87142857142857
17	24616.0	5.1934523809523805	1.8214285714285714	18.31547619047619
18	37780.8	6.587301587301587	0.8095238095238095	12.493650793650794
19	17299.199999999997	2.537202380952381	7.285714285714286	12.87142857142857
20	24616.0	5.1934523809523805	1.8214285714285714	18.31547619047619
21	37780.8	6.587301587301587	0.8095238095238095	12.493650793650794
22	17299.199999999997	2.537202380952381	7.285714285714286	12.87142857142857
23	39476.266666666656	3.6681547619047614	1.8214285714285714	14.686111111111108
24	72279.46666666666	5.749007936507936	0.0	17.926455026455024
25	18858.666666666668	3.322704081632653	3.642857142857143	12.027210884353742
26	59513.59999999999	6.339285714285715	0.0	33.21071428571428
27	33437.86666666666	3.1894841269841265	0.0	8.293121693121693
28	18858.666666666668	3.322704081632653	3.642857142857143	12.027210884353742
29	59513.59999999999	6.339285714285715	0.0	33.21071428571428
30	33437.86666666666	3.1894841269841265	0.0	8.293121693121693
31	18858.666666666668	3.322704081632653	3.642857142857143	12.027210884353742
32	59513.59999999999	6.339285714285715	0.0	33.21071428571428
33	33437.86666666666	3.1894841269841265	0.0	8.293121693121693
34	18858.666666666668	3.322704081632653	3.642857142857143	12.027210884353742
35	59513.59999999999	6.339285714285715	0.0	33.21071428571428
36	33437.86666666666	3.1894841269841265	0.0	8.293121693121693
37	18858.666666666668	3.322704081632653	3.642857142857143	12.027210884353742
38	59513.59999999999	6.339285714285715	0.0	33.21071428571428
39	33437.86666666666	3.1894841269841265	0.0	8.293121693121693
40	18858.666666666668	3.322704081632653	3.642857142857143	12.027210884353742
41	66939.2	4.296875	0.9107142857142857	18.677232142857143
42	83721.6	10.05787037037037	0.0	24.225
43	28795.73333333333	18.973214285714285	1.8214285714285714	21.425396825396824
44	55750.93333333333	10.334821428571429	0.0	31.111011904761902
45	61744.0	9.212962962962964	0.0	17.86574074074074
46	28795.73333333333	18.973214285714285	1.8214285714285714	21.425396825396824
47	55750.93333333333	10.334821428571429	0.0	31.111011904761902
48	61744.0	9.212962962962964	0.0	17.86574074074074
49	28795.73333333333	18.973214285714285	1.8214285714285714	21.425396825396824
50	48289.066666666666	35.208333333333336	0.0	125.75277777777778
