layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	38572.62222222222	1.6030430029154517	1.185374149659864	1.7571347586653707
2	6821.155555555555	3.90625	14.571428571428571	15.22579365079365
3	11490.488888888889	1.8601190476190474	1.619047619047619	2.8498236331569666
4	26112.0	3.705357142857143	14.571428571428571	6.408730158730158
5	30995.911111111112	9.185267857142858	0.0	17.296825396825398
6	11490.488888888889	1.8601190476190474	1.619047619047619	2.8498236331569666
7	26112.0	3.705357142857143	14.571428571428571	6.408730158730158
8	30995.911111111112	9.185267857142858	0.0	17.296825396825398
9	11490.488888888889	1.8601190476190474	1.619047619047619	2.8498236331569666
10	26021.333333333332	3.627232142857143	14.520833333333332	4.324206349206349
11	28499.555555555555	2.6060267857142865	3.630208333333333	7.95188492063492
12	26302.4	4.464285714285714	0.8095238095238095	6.523412698412699
13	13056.0	4.827008928571429	7.285714285714286	4.580555555555556
14	17973.155555555557	4.430803571428571	1.8214285714285714	10.029662698412698
15	16365.333333333332	2.8968253968253967	0.8095238095238095	4.0588624338624335
16	13056.0	4.827008928571429	7.285714285714286	4.580555555555556
17	17973.155555555557	4.430803571428571	1.8214285714285714	10.029662698412698
18	16365.333333333332	2.8968253968253967	0.8095238095238095	4.0588624338624335
19	13056.0	4.827008928571429	7.285714285714286	4.580555555555556
20	17973.155555555557	4.430803571428571	1.8214285714285714	10.029662698412698
21	16365.333333333332	2.8968253968253967	0.8095238095238095	4.0588624338624335
22	13056.0	4.827008928571429	7.285714285714286	4.580555555555556
23	22923.55555555556	3.152901785714285	1.8214285714285714	6.39608134920635
24	52985.6	5.734126984126983	0.0	13.14126984126984
25	21439.64444444445	6.584821428571429	3.642857142857143	11.964087301587304
26	26317.51111111111	6.71875	0.0	14.686111111111112
27	48289.066666666666	5.094246031746031	0.0	11.976455026455026
28	21439.64444444445	6.584821428571429	3.642857142857143	11.964087301587304
29	26317.51111111111	6.71875	0.0	14.686111111111112
30	48289.066666666666	5.094246031746031	0.0	11.976455026455026
31	21439.64444444445	6.584821428571429	3.642857142857143	11.964087301587304
32	26317.51111111111	6.71875	0.0	14.686111111111112
33	48289.066666666666	5.094246031746031	0.0	11.976455026455026
34	21439.64444444445	6.584821428571429	3.642857142857143	11.964087301587304
35	26317.51111111111	6.71875	0.0	14.686111111111112
36	48289.066666666666	5.094246031746031	0.0	11.976455026455026
37	21439.64444444445	6.584821428571429	3.642857142857143	11.964087301587304
38	26317.51111111111	6.71875	0.0	14.686111111111112
39	48289.066666666666	5.094246031746031	0.0	11.976455026455026
40	21439.64444444445	6.584821428571429	3.642857142857143	11.964087301587304
41	52635.02222222222	6.618303571428572	0.9107142857142857	14.686111111111112
42	94752.71111111112	9.229166666666668	0.0	16.450123456790124
43	39307.02222222222	6.1830357142857135	1.8214285714285714	17.547777777777778
44	53251.55555555555	7.261904761904761	0.0	19.810846560846556
45	87426.84444444443	8.805555555555555	0.0	15.17827160493827
46	39307.02222222222	6.1830357142857135	1.8214285714285714	17.547777777777778
47	53251.55555555555	7.261904761904761	0.0	19.810846560846556
48	87426.84444444443	8.805555555555555	0.0	15.17827160493827
49	39307.02222222222	6.1830357142857135	1.8214285714285714	17.547777777777778
50	75513.24444444444	64.828125	0.0	117.98944444444444
