layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	287712.5333333333	1.1390436276551434	1.185374149659864	1.8723483270859362
2	46502.933333333334	3.6575255102040813	14.571428571428571	14.828741496598639
3	79061.33333333333	1.7671130952380953	1.619047619047619	2.801209372637944
4	182149.3333333333	2.5597895408163263	14.520833333333332	3.9442602040816324
5	185993.59999999998	2.451769770408164	3.642857142857143	14.827295918367346
6	79061.33333333333	1.7671130952380953	1.619047619047619	2.801209372637944
7	182149.3333333333	2.5597895408163263	14.520833333333332	3.9442602040816324
8	185993.59999999998	2.451769770408164	3.642857142857143	14.827295918367346
9	79061.33333333333	1.7671130952380953	1.619047619047619	2.801209372637944
10	182149.3333333333	2.5597895408163263	14.520833333333332	3.9442602040816324
11	189584.0	4.230508609693878	3.630208333333333	7.556760204081632
12	149192.0	5.069444444444445	0.8095238095238095	5.285997732426304
13	91392.0	1.8490911989795917	7.285714285714286	3.0060799319727893
14	105998.4	2.4697066326530615	1.8214285714285714	8.450127551020408
15	81060.0	2.8720238095238093	0.8095238095238095	2.4796485260770975
16	91392.0	1.8490911989795917	7.285714285714286	3.0060799319727893
17	105998.4	2.4697066326530615	1.8214285714285714	8.450127551020408
18	81060.0	2.8720238095238093	0.8095238095238095	2.4796485260770975
19	91392.0	1.8490911989795917	7.285714285714286	3.0060799319727893
20	105998.4	2.4697066326530615	1.8214285714285714	8.450127551020408
21	81060.0	2.8720238095238093	0.8095238095238095	2.4796485260770975
22	91392.0	1.8490911989795917	7.285714285714286	3.0060799319727893
23	120849.59999999998	2.295320471938775	1.8214285714285714	4.817028061224489
24	341251.19999999995	2.7678571428571437	4.843650793650793	12.09081632653061
25	70846.93333333333	2.79655612244898	3.642857142857143	5.647874149659864
26	104991.99999999999	2.79655612244898	0.9107142857142857	8.369897959183673
27	207989.33333333328	3.2142857142857144	0.40476190476190477	6.448082010582009
28	70846.93333333333	2.79655612244898	3.642857142857143	5.647874149659864
29	104991.99999999999	2.79655612244898	0.9107142857142857	8.369897959183673
30	207989.33333333328	3.2142857142857144	0.40476190476190477	6.448082010582009
31	70846.93333333333	2.79655612244898	3.642857142857143	5.647874149659864
32	104991.99999999999	2.79655612244898	0.9107142857142857	8.369897959183673
33	207989.33333333328	3.2142857142857144	0.40476190476190477	6.448082010582009
34	70846.93333333333	2.79655612244898	3.642857142857143	5.647874149659864
35	104991.99999999999	2.79655612244898	0.9107142857142857	8.369897959183673
36	207989.33333333328	3.2142857142857144	0.40476190476190477	6.448082010582009
37	70846.93333333333	2.79655612244898	3.642857142857143	5.647874149659864
38	104991.99999999999	2.79655612244898	0.9107142857142857	8.369897959183673
39	207989.33333333328	3.2142857142857144	0.40476190476190477	6.448082010582009
40	70846.93333333333	2.79655612244898	3.642857142857143	5.647874149659864
41	209983.99999999997	2.79655612244898	0.9107142857142857	8.369897959183673
42	653235.2	5.674603174603174	0.20238095238095238	20.2515873015873
43	260539.73333333337	3.619260204081633	1.8214285714285714	20.770068027210886
44	341849.6	6.741071428571428	0.45535714285714285	23.845535714285713
45	576785.0666666667	5.0396825396825395	0.20238095238095238	17.88148148148148
46	260539.73333333337	3.619260204081633	1.8214285714285714	20.770068027210886
47	341849.6	6.741071428571428	0.45535714285714285	23.845535714285713
48	576785.0666666667	5.0396825396825395	0.20238095238095238	17.88148148148148
49	260539.73333333337	3.619260204081633	1.8214285714285714	20.770068027210886
50	475854.9333333333	128.6328125	0.0	929.4041666666666
