layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	36661.06666666666	0.776846452866861	1.1873015873015873	2.2267411726595396
2	5344.8	8.42261904761905	14.571428571428571	15.907142857142857
3	11142.93333333333	2.003968253968254	1.619047619047619	3.6848324514991173
4	19584.0	4.002976190476191	14.571428571428571	10.024603174603175
5	10960.0	8.154761904761905	0.0	5.531746031746032
6	11142.93333333333	2.003968253968254	1.619047619047619	3.6848324514991173
7	19584.0	4.002976190476191	14.571428571428571	10.024603174603175
8	10960.0	8.154761904761905	0.0	5.531746031746032
9	11142.93333333333	2.003968253968254	1.619047619047619	3.6848324514991173
10	19584.0	4.002976190476191	14.571428571428571	10.024603174603175
11	14869.333333333332	5.208333333333333	3.642857142857143	5.531746031746032
12	31570.13333333333	5.972222222222222	0.8095238095238095	10.439858906525572
13	9873.6	3.043154761904762	7.285714285714286	7.3464285714285715
14	23228.799999999996	5.074404761904761	1.8214285714285714	17.28333333333333
15	21066.399999999998	3.4325396825396823	0.8095238095238095	6.966402116402116
16	9873.6	3.043154761904762	7.285714285714286	7.3464285714285715
17	23228.799999999996	5.074404761904761	1.8214285714285714	17.28333333333333
18	21066.399999999998	3.4325396825396823	0.8095238095238095	6.966402116402116
19	9873.6	3.043154761904762	7.285714285714286	7.3464285714285715
20	23228.799999999996	5.074404761904761	1.8214285714285714	17.28333333333333
21	21066.399999999998	3.4325396825396823	0.8095238095238095	6.966402116402116
22	9873.6	3.043154761904762	7.285714285714286	7.3464285714285715
23	24620.53333333333	3.5342261904761902	1.8214285714285714	9.159424603174601
24	44499.19999999999	4.618055555555555	0.0	11.036507936507935
25	13146.666666666666	4.808673469387755	3.642857142857143	8.384353741496598
26	33469.6	9.1796875	0.0	18.677232142857143
27	25078.4	3.1894841269841265	0.0	6.21984126984127
28	13146.666666666666	4.808673469387755	3.642857142857143	8.384353741496598
29	33469.6	9.1796875	0.0	18.677232142857143
30	25078.4	3.1894841269841265	0.0	6.21984126984127
31	13146.666666666666	4.808673469387755	3.642857142857143	8.384353741496598
32	33469.6	9.1796875	0.0	18.677232142857143
33	25078.4	3.1894841269841265	0.0	6.21984126984127
34	13146.666666666666	4.808673469387755	3.642857142857143	8.384353741496598
35	33469.6	9.1796875	0.0	18.677232142857143
36	25078.4	3.1894841269841265	0.0	6.21984126984127
37	13146.666666666666	4.808673469387755	3.642857142857143	8.384353741496598
38	33469.6	9.1796875	0.0	18.677232142857143
39	25078.4	3.1894841269841265	0.0	6.21984126984127
40	13146.666666666666	4.808673469387755	3.642857142857143	8.384353741496598
41	40899.73333333333	8.607700892857144	0.9107142857142857	11.411755952380952
42	81654.4	10.396825396825395	0.0	20.2515873015873
43	32966.4	5.647321428571429	1.8214285714285714	18.396428571428572
44	42731.2	10.334821428571429	0.0	23.845535714285713
45	72079.99999999999	9.8015873015873	0.0	17.876984126984123
46	32966.4	5.647321428571429	1.8214285714285714	18.396428571428572
47	42731.2	10.334821428571429	0.0	23.845535714285713
48	72079.99999999999	9.8015873015873	0.0	17.876984126984123
49	32966.4	5.647321428571429	1.8214285714285714	18.396428571428572
50	59889.86666666666	68.1640625	0.0	467.8895833333333
