layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	29500.666666666664	1.9511661807580176	1.1842176870748298	2.1501943634596694
2	9198.133333333333	2.9583333333333335	1.6118518518518516	3.65005291005291
3	9198.133333333333	2.9583333333333335	1.6118518518518516	3.65005291005291
4	9198.133333333333	2.9583333333333335	1.6118518518518516	3.65005291005291
5	9198.133333333333	2.9583333333333335	1.6118518518518516	3.65005291005291
6	11759.466666666667	3.5069444444444438	1.619047619047619	5.833068783068783
7	12709.199999999999	4.037698412698413	0.8095238095238095	4.2027777777777775
8	12709.199999999999	4.037698412698413	0.8095238095238095	4.2027777777777775
9	12709.199999999999	4.037698412698413	0.8095238095238095	4.2027777777777775
10	15304.533333333333	5.753968253968253	0.0	7.591534391534391
11	20898.666666666664	3.1894841269841265	0.0	5.183201058201058
12	20898.666666666664	3.1894841269841265	0.0	5.183201058201058
13	20898.666666666664	3.1894841269841265	0.0	5.183201058201058
14	29267.2	9.872685185185185	0.0	16.937037037037037
15	53040.0	9.398148148148149	0.0	15.347222222222221
16	53040.0	9.398148148148149	0.0	15.347222222222221
17	53040.0	9.398148148148149	0.0	15.347222222222221
