layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	31760.53333333333	0.9167476514415291	1.1895043731778425	2.5721196415073964
2	14452.266666666665	2.234126984126984	1.619047619047619	5.735026455026454
3	14452.266666666665	2.234126984126984	1.619047619047619	5.735026455026454
4	14452.266666666665	2.234126984126984	1.619047619047619	5.735026455026454
5	14452.266666666665	2.234126984126984	1.619047619047619	5.735026455026454
6	22612.266666666666	4.166666666666666	1.619047619047619	14.955202821869488
7	37780.8	3.439153439153439	0.8095238095238095	12.493650793650794
8	37780.8	3.439153439153439	0.8095238095238095	12.493650793650794
9	37780.8	3.439153439153439	0.8095238095238095	12.493650793650794
10	36139.73333333333	4.623015873015873	0.0	17.926455026455024
11	33437.86666666666	3.1894841269841265	0.0	8.293121693121693
12	33437.86666666666	3.1894841269841265	0.0	8.293121693121693
13	33437.86666666666	3.1894841269841265	0.0	8.293121693121693
14	48225.59999999999	7.063492063492063	0.0	23.921428571428567
15	61744.0	9.398148148148149	0.0	17.86574074074074
16	61744.0	9.398148148148149	0.0	17.86574074074074
17	61744.0	9.398148148148149	0.0	17.86574074074074
