layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	106289.99999999999	1.383407955018742	1.1895043731778425	1.2041371650701098
2	28427.022222222222	1.2207602339181287	1.6171539961013646	2.968569572078344
3	28427.022222222222	1.2207602339181287	1.6171539961013646	2.968569572078344
4	28427.022222222222	1.2207602339181287	1.6171539961013646	2.968569572078344
5	28427.022222222222	1.2207602339181287	1.6171539961013646	2.968569572078344
6	24803.377777777776	2.027777777777778	1.6118518518518516	4.921305114638447
7	33700.0	3.343253968253968	0.8095238095238095	2.832433862433862
8	33700.0	3.343253968253968	0.8095238095238095	2.832433862433862
9	33700.0	3.343253968253968	0.8095238095238095	2.832433862433862
10	52849.59999999999	4.632936507936508	0.8095238095238095	8.738359788359787
11	66857.59999999999	3.1894841269841265	0.40476190476190477	5.527248677248677
12	66857.59999999999	3.1894841269841265	0.40476190476190477	5.527248677248677
13	66857.59999999999	3.1894841269841265	0.40476190476190477	5.527248677248677
14	101329.06666666668	7.222222222222221	0.40476190476190477	16.75414462081129
15	183557.68888888892	6.613756613756614	0.20238095238095238	15.1750734861846
16	183557.68888888892	6.613756613756614	0.20238095238095238	15.1750734861846
17	183557.68888888892	6.613756613756614	0.20238095238095238	15.1750734861846
