layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	48774.13333333333	0.9067055393586008	1.1895043731778425	1.7774829931972789
2	16365.333333333332	1.4513888888888888	1.6118518518518516	3.247089947089947
3	16365.333333333332	1.4513888888888888	1.6118518518518516	3.247089947089947
4	16365.333333333332	1.4513888888888888	1.6118518518518516	3.247089947089947
5	16365.333333333332	1.4513888888888888	1.6118518518518516	3.247089947089947
6	20762.666666666664	2.896825396825397	1.619047619047619	6.8659611992945315
7	27159.2	3.7599206349206344	0.8095238095238095	4.4906084656084655
8	27159.2	3.7599206349206344	0.8095238095238095	4.4906084656084655
9	27159.2	3.7599206349206344	0.8095238095238095	4.4906084656084655
10	31080.533333333333	5.674603174603174	0.8095238095238095	7.708465608465608
11	34640.0	5.727513227513228	0.40476190476190477	5.68015873015873
12	34640.0	5.727513227513228	0.40476190476190477	5.68015873015873
13	34640.0	5.727513227513228	0.40476190476190477	5.68015873015873
14	57537.066666666666	10.120701058201059	0.0	19.026807760141093
15	105499.73333333334	5.7407407407407405	0.0	17.44373897707231
16	105499.73333333334	5.7407407407407405	0.0	17.44373897707231
17	105499.73333333334	5.7407407407407405	0.0	17.44373897707231
