layer_id	latency	NoC_NR	L2_to_DRAM_NR	DRAM_to_L2_NR	
1	36661.06666666666	1.6769922254616132	1.1873015873015873	2.2267411726595396
2	11142.93333333333	2.286706349206349	1.619047619047619	3.6848324514991173
3	11142.93333333333	2.286706349206349	1.619047619047619	3.6848324514991173
4	11142.93333333333	2.286706349206349	1.619047619047619	3.6848324514991173
5	11142.93333333333	2.286706349206349	1.619047619047619	3.6848324514991173
6	15785.066666666666	5.208333333333334	1.619047619047619	10.439858906525572
7	21070.93333333333	6.613756613756614	0.8095238095238095	6.967901234567901
8	21070.93333333333	6.613756613756614	0.8095238095238095	6.967901234567901
9	21070.93333333333	6.613756613756614	0.8095238095238095	6.967901234567901
10	22249.599999999995	5.753968253968253	0.0	11.036507936507935
11	25078.4	3.1894841269841265	0.0	6.21984126984127
12	25078.4	3.1894841269841265	0.0	6.21984126984127
13	25078.4	3.1894841269841265	0.0	6.21984126984127
14	40827.2	7.063492063492063	0.0	20.2515873015873
15	72079.99999999999	9.8015873015873	0.0	17.876984126984123
16	72079.99999999999	9.8015873015873	0.0	17.876984126984123
17	72079.99999999999	9.8015873015873	0.0	17.876984126984123
